,Year,Rank,O_Rank,Institution ,Academic Reputation,AR Rank,Employer Reputation,ER Rank,Faculty Student,FS Rank,Citations per Faculty,CF Rank,International Faculty,IF Rank,International Students,IS Rank,Overall Score
35,2016.0,36.0,36.0,Seoul National University (SNU),99.2,31.0,96.6,47.0,84.2,111.0,79.0,109.0,30.2,399.0,33.2,401.0,85.3
36,2016.0,37.0,37.0,University Of Bristol,92.1,64.0,98.2,35.0,79.7,134.0,69.0,161.0,86.1,142.0,81.2,136.0,85.0
37,2016.0,38.0,38.0,Kyoto University,99.9,18.0,96.6,46.0,94.1,57.0,71.5,147.0,17.8,401.0,21.4,401.0,84.9
38,2016.0,39.0,39.0,The University Of Tokyo,100.0,7.0,99.9,15.0,96.3,47.0,64.9,188.0,22.4,401.0,25.9,401.0,84.8
39,2016.0,40.0,40.0,Ecole Polytechnique,73.5,128.0,99.6,23.0,99.2,37.0,75.7,132.0,96.2,81.0,88.5,100.0,83.8
40,2016.0,41.0,41.0,Peking University,99.9,16.0,99.8,16.0,73.0,167.0,70.8,155.0,50.5,289.0,45.2,325.0,83.7
41,2016.0,42.0,42.0,The University Of Melbourne,99.8,22.0,99.8,18.0,39.5,401.0,80.9,100.0,80.1,170.0,97.9,43.0,83.1
42,2016.0,43.0,43.0,Kaist - Korea Advanced Institute Of Science And Technology,89.4,69.0,86.6,85.0,78.5,141.0,100.0,10.0,28.9,401.0,17.3,401.0,82.6
43,2016.0,44.0,44.0,"University Of California, San Diego (UCSD)",98.0,38.0,71.3,149.0,66.8,203.0,94.5,40.0,31.3,391.0,42.4,347.0,82.5
44,2016.0,45.0,45.0,The University Of Sydney,99.5,29.0,99.4,25.0,39.7,401.0,72.7,141.0,99.4,50.0,89.8,94.0,81.9
45,2016.0,46.0,46.0,The University Of New South Wales (UNSW),96.9,42.0,99.6,22.0,36.4,401.0,80.0,106.0,100.0,32.0,92.7,80.0,81.8
46,2016.0,46.0,46.0,The University Of Queensland (UQ),95.6,47.0,91.3,70.0,41.9,397.0,84.0,88.0,99.6,48.0,82.4,132.0,81.8
47,2016.0,48.0,48.0,The University Of Warwick,90.4,66.0,99.7,20.0,62.4,238.0,66.3,176.0,93.5,106.0,98.1,39.0,81.6
48,2016.0,49.0,49.0,Brown University,81.9,98.0,71.2,150.0,81.7,124.0,96.6,32.0,49.4,294.0,66.2,198.0,81.5
49,2016.0,50.0,50.0,University Of British Columbia,99.6,25.0,95.8,52.0,47.0,345.0,73.7,138.0,85.4,145.0,63.2,217.0,81.2
50,2016.0,51.0,51.0,Fudan University,94.1,57.0,96.9,43.0,61.3,247.0,81.0,99.0,52.2,284.0,49.4,293.0,81.1
51,2016.0,51.0,51.0,The Chinese University Of Hong Kong (CUHK),95.4,50.0,85.6,90.0,69.3,188.0,61.2,217.0,97.8,62.0,63.7,215.0,81.1
52,2016.0,53.0,53.0,New York University (NYU),98.8,34.0,97.8,37.0,94.8,52.0,35.7,401.0,15.1,401.0,82.3,133.0,80.5
53,2016.0,54.0,54.0,University Of Wisconsin-Madison,97.4,40.0,62.1,214.0,85.7,102.0,66.9,171.0,51.6,288.0,36.1,399.0,80.3
54,2016.0,55.0,55.0,University Of Amsterdam,95.1,54.0,88.1,80.0,54.3,284.0,84.4,85.0,70.0,207.0,37.8,387.0,80.2
55,2016.0,56.0,56.0,Tokyo Institute Of Technology,86.2,79.0,84.5,97.0,87.2,94.0,80.4,104.0,23.8,401.0,32.1,401.0,79.4
56,2016.0,57.0,57.0,City University Of Hong Kong,72.7,131.0,50.7,297.0,81.9,122.0,93.4,43.0,100.0,20.0,95.4,63.0,79.2
57,2016.0,58.0,58.0,Osaka University,92.5,62.0,80.9,108.0,86.8,96.0,69.2,160.0,15.9,401.0,19.8,401.0,78.3
58,2016.0,59.0,59.0,University Of Illinois At Urbana-Champaign,97.7,39.0,75.8,131.0,22.2,401.0,98.2,23.0,62.1,238.0,70.0,183.0,77.5
59,2016.0,60.0,60.0,Technische Universität München,90.4,67.0,98.3,33.0,90.3,78.0,36.0,401.0,53.0,277.0,65.2,208.0,77.3
60,2016.0,61.0,61.0,Durham University,75.4,121.0,98.4,31.0,48.7,325.0,90.6,54.0,91.7,117.0,88.1,103.0,77.0
61,2016.0,62.0,62.0,Carnegie Mellon University,88.1,74.0,83.9,100.0,35.1,401.0,99.9,14.0,20.9,401.0,99.3,26.0,76.8
62,2016.0,62.0,62.0,University Of Glasgow,87.5,76.0,68.3,169.0,64.4,220.0,64.4,191.0,86.9,139.0,94.4,69.0,76.8
63,2016.0,64.0,64.0,Delft University Of Technology,83.9,91.0,89.4,76.0,31.7,401.0,96.1,37.0,93.2,111.0,71.2,180.0,76.5
64,2016.0,65.0,65.0,University Of Washington,95.5,48.0,55.8,254.0,54.1,285.0,94.5,39.0,8.1,401.0,43.8,337.0,76.3
65,2016.0,66.0,66.0,Ruprecht-Karls-Universität Heidelberg,95.5,49.0,80.5,109.0,77.6,146.0,43.3,344.0,49.5,293.0,59.6,229.0,76.1
66,2016.0,67.0,67.0,Monash University,94.5,55.0,96.9,42.0,26.6,401.0,67.1,169.0,98.4,57.0,93.7,75.0,76.0
67,2016.0,68.0,68.0,University Of St Andrews,65.9,155.0,68.2,171.0,79.0,138.0,84.5,83.0,96.6,77.0,99.9,19.0,75.9
68,2016.0,69.0,69.0,University Of Copenhagen,89.1,72.0,77.7,123.0,99.9,24.0,30.8,401.0,82.0,161.0,37.8,388.0,75.7
69,2016.0,70.0,70.0,Lund University,89.3,70.0,84.2,99.0,58.1,261.0,58.1,246.0,83.5,158.0,72.7,171.0,75.4
70,2016.0,70.0,70.0,National Taiwan University (Ntu),98.0,37.0,75.0,133.0,46.1,353.0,85.9,77.0,18.8,401.0,23.0,401.0,75.4
71,2016.0,70.0,70.0,Shanghai Jiao Tong University,88.8,73.0,95.9,50.0,47.3,338.0,83.8,89.0,60.8,243.0,17.7,401.0,75.4
72,2016.0,70.0,70.0,The University Of Nottingham,80.6,103.0,96.7,45.0,61.1,249.0,61.9,211.0,87.3,137.0,87.6,104.0,75.4
73,2016.0,74.0,74.0,Tohoku University,86.0,81.0,72.1,146.0,97.1,45.0,61.4,214.0,16.5,401.0,18.4,401.0,75.2
74,2016.0,75.0,75.0,Ludwig-Maximilians-Universität München,98.1,36.0,91.6,68.0,49.8,315.0,56.8,252.0,57.1,260.0,39.9,361.0,74.7
75,2016.0,76.0,76.0,University Of Birmingham,82.4,96.0,94.9,55.0,60.4,252.0,57.6,247.0,85.1,150.0,83.4,128.0,74.6
76,2016.0,77.0,77.0,University Of Texas At Austin,98.5,35.0,85.8,89.0,20.9,401.0,97.5,27.0,26.6,401.0,27.2,401.0,74.5
77,2016.0,78.0,78.0,Trinity College Dublin (TCD),82.5,95.0,73.8,137.0,60.7,251.0,63.0,203.0,95.8,83.0,84.6,124.0,74.3
78,2016.0,79.0,79.0,"University Of North Carolina, Chapel Hill",84.1,90.0,45.7,340.0,81.7,125.0,79.9,107.0,38.1,349.0,21.2,401.0,73.7
79,2016.0,80.0,80.0,The University Of Sheffield,79.0,109.0,79.7,113.0,66.3,207.0,59.0,236.0,81.5,163.0,95.0,65.0,73.6
80,2016.0,81.0,81.0,University Of Southampton,72.9,130.0,64.0,200.0,76.6,150.0,63.5,196.0,89.2,128.0,92.3,83.0,72.8
81,2016.0,82.0,82.0,Katholieke Universiteit Leuven ,92.4,63.0,76.4,129.0,15.0,401.0,92.6,46.0,80.0,171.0,41.6,351.0,72.4
82,2016.0,82.0,82.0,The University Of Auckland,92.7,61.0,93.6,61.0,27.2,401.0,58.5,242.0,85.2,146.0,88.4,101.0,72.4
83,2016.0,84.0,84.0,Georgia Institute Of Technology (Georgia Tech),81.8,99.0,78.2,121.0,44.5,364.0,89.9,56.0,6.5,401.0,86.9,110.0,72.3
84,2016.0,85.0,85.0,"University Of California, Davis (UCD)",85.8,82.0,62.0,215.0,35.5,401.0,93.9,41.0,65.7,225.0,46.9,311.0,72.2
85,2016.0,85.0,85.0,University Of Zurich,78.1,113.0,72.7,142.0,90.8,77.0,36.0,401.0,100.0,37.0,62.6,220.0,72.2
86,2016.0,87.0,87.0,Pohang University Of Science And Technology (POSTECH),56.1,194.0,64.9,191.0,99.6,31.0,100.0,6.0,49.7,291.0,10.0,401.0,72.0
87,2016.0,87.0,87.0,University Of Leeds,81.7,100.0,90.7,71.0,57.9,263.0,55.2,261.0,75.8,186.0,73.7,168.0,72.0
88,2016.0,89.0,89.0,Purdue University,81.0,102.0,77.2,125.0,38.2,401.0,73.3,140.0,94.1,97.0,78.1,149.0,71.2
89,2016.0,89.0,89.0,University Of Geneva,69.8,143.0,34.2,401.0,62.3,240.0,86.5,72.0,100.0,28.0,99.0,27.0,71.2
90,2016.0,91.0,91.0,Boston University,78.5,110.0,85.6,91.0,62.5,235.0,71.2,151.0,11.0,401.0,73.7,166.0,71.1
91,2016.0,92.0,92.0,"Kth, Royal Institute Of Technology",64.1,167.0,88.0,81.0,67.7,196.0,80.9,101.0,86.1,143.0,46.2,315.0,70.9
92,2016.0,93.0,93.0,"Kit, Karlsruher Institut Für Technologie",64.0,168.0,96.2,49.0,84.7,106.0,65.8,180.0,57.1,261.0,48.6,299.0,70.8
93,2016.0,94.0,94.0,Utrecht University,83.7,93.0,69.0,161.0,47.1,339.0,84.5,84.0,59.4,248.0,17.9,401.0,70.7
94,2016.0,95.0,95.0,Leiden University,87.1,77.0,55.2,262.0,43.6,377.0,83.2,91.0,66.7,221.0,21.1,401.0,70.3
95,2016.0,96.0,96.0,University Of Alberta,79.5,105.0,68.7,164.0,56.7,272.0,56.5,254.0,90.3,124.0,82.9,129.0,70.1
96,2016.0,96.0,96.0,University Of Helsinki,83.7,92.0,64.7,192.0,94.6,53.0,36.8,400.0,59.9,247.0,14.8,401.0,70.1
97,2016.0,98.0,98.0,The University Of Western Australia (UWA),79.3,108.0,70.3,153.0,35.2,401.0,76.1,130.0,99.7,47.0,65.6,203.0,69.4
98,2016.0,99.0,99.0,Ohio State University,82.0,97.0,57.4,243.0,71.9,174.0,47.0,310.0,80.4,168.0,55.2,252.0,69.3
99,2016.0,100.0,100.0,University Of Groningen,69.1,148.0,58.5,234.0,81.1,128.0,48.0,304.0,93.4,110.0,94.2,70.0,68.8
0,2017.0,1.0,1.0,Massachusetts Institute Of Technology (MIT),100.0,6.0,100.0,4.0,100.0,12.0,99.9,10.0,100.0,33.0,96.6,65.0,100.0
1,2017.0,2.0,2.0,Stanford University,100.0,5.0,100.0,5.0,100.0,20.0,99.7,14.0,99.7,52.0,74.0,170.0,98.7
2,2017.0,3.0,3.0,Harvard University,100.0,1.0,100.0,1.0,98.5,42.0,100.0,8.0,100.0,47.0,70.4,184.0,98.3
3,2017.0,4.0,4.0,University Of Cambridge,100.0,2.0,100.0,3.0,100.0,9.0,86.5,55.0,97.6,89.0,97.8,55.0,97.2
4,2017.0,5.0,5.0,California Institute Of Technology (Caltech),99.4,23.0,80.7,90.0,100.0,3.0,100.0,4.0,91.2,136.0,87.7,112.0,96.9
5,2017.0,6.0,6.0,University Of Oxford,100.0,3.0,100.0,2.0,100.0,6.0,83.6,63.0,98.7,68.0,98.2,48.0,96.8
6,2017.0,7.0,7.0,UCL (University College London),99.8,16.0,99.3,20.0,98.7,41.0,79.1,83.0,99.1,61.0,100.0,18.0,95.6
7,2017.0,8.0,8.0,ETH Zurich (Swiss Federal Institute Of Technology),99.6,22.0,98.9,26.0,73.3,148.0,98.3,17.0,100.0,15.0,98.8,40.0,94.2
8,2017.0,9.0,9.0,Imperial College London,99.6,20.0,100.0,8.0,100.0,19.0,69.8,124.0,100.0,39.0,100.0,12.0,94.1
9,2017.0,10.0,10.0,University Of Chicago,99.9,13.0,94.1,47.0,95.4,54.0,88.7,49.0,66.5,232.0,70.5,182.0,93.0
10,2017.0,11.0,11.0,Princeton University,100.0,10.0,97.9,32.0,81.8,115.0,100.0,3.0,65.3,239.0,68.7,192.0,92.8
11,2017.0,12.0,12.0,National University Of Singapore (NUS),100.0,11.0,100.0,9.0,88.1,83.0,70.9,115.0,100.0,25.0,90.8,102.0,91.5
12,2017.0,13.0,13.0,Nanyang Technological University (NTU),91.6,53.0,94.1,48.0,94.0,62.0,83.6,64.0,100.0,19.0,93.9,86.0,91.4
13,2017.0,14.0,14.0,Ecole Polytechnique Fédérale De Lausanne (EPFL),82.1,73.0,93.5,52.0,93.9,63.0,99.1,16.0,100.0,13.0,100.0,11.0,91.1
14,2017.0,15.0,15.0,Yale University,100.0,9.0,99.9,12.0,100.0,4.0,65.2,138.0,91.1,137.0,65.0,213.0,90.9
15,2017.0,16.0,16.0,Cornell University,99.6,21.0,94.0,49.0,68.9,163.0,95.9,24.0,91.6,134.0,66.0,205.0,90.1
16,2017.0,17.0,17.0,Johns Hopkins University,94.8,41.0,64.7,139.0,100.0,11.0,81.8,70.0,98.1,81.0,69.7,189.0,89.3
17,2017.0,18.0,18.0,University Of Pennsylvania,97.4,33.0,96.5,35.0,100.0,16.0,72.9,103.0,51.1,300.0,64.2,221.0,89.0
18,2017.0,19.0,19.0,University Of Edinburgh,99.2,24.0,95.0,42.0,87.6,86.0,61.7,155.0,95.3,115.0,99.1,37.0,88.9
19,2017.0,20.0,20.0,Columbia University,99.9,12.0,99.2,21.0,100.0,18.0,60.5,158.0,37.8,355.0,93.7,89.0,88.6
20,2017.0,21.0,21.0,King'S College London (KCL),91.8,52.0,91.1,61.0,88.2,82.0,71.2,114.0,97.6,90.0,99.3,31.0,87.7
21,2017.0,22.0,22.0,Australian National University (ANU),99.1,25.0,89.6,62.0,56.5,229.0,86.9,54.0,100.0,30.0,96.3,69.0,87.3
22,2017.0,23.0,23.0,University Of Michigan,99.6,19.0,89.6,64.0,86.7,88.0,71.7,110.0,80.8,188.0,37.9,356.0,86.4
23,2017.0,24.0,24.0,Duke University,94.0,44.0,78.3,98.0,99.2,37.0,86.0,56.0,15.9,401.0,56.7,247.0,86.0
24,2017.0,24.0,24.0,Tsinghua University,99.0,28.0,99.2,22.0,85.6,95.0,79.5,81.0,43.3,327.0,28.1,401.0,86.0
25,2017.0,26.0,26.0,Northwestern University,90.2,57.0,76.7,103.0,94.3,59.0,94.4,29.0,33.4,376.0,51.7,277.0,85.7
26,2017.0,27.0,27.0,University Of Hong Kong (HKU),98.9,29.0,93.8,50.0,84.0,103.0,47.3,261.0,100.0,20.0,99.3,32.0,85.4
27,2017.0,28.0,28.0,"University Of California, Berkeley (UCB)",100.0,4.0,99.9,13.0,31.4,401.0,99.8,13.0,98.1,78.0,79.2,149.0,85.2
28,2017.0,29.0,29.0,The University Of Manchester,97.9,31.0,99.7,15.0,76.9,131.0,53.5,204.0,90.1,144.0,98.6,42.0,84.8
29,2017.0,30.0,30.0,Mcgill University,97.3,34.0,93.7,51.0,68.8,165.0,63.1,147.0,90.9,138.0,95.2,74.0,84.1
30,2017.0,31.0,31.0,"University Of California, Los Angeles (UCLA)",100.0,8.0,99.6,16.0,61.6,209.0,87.6,50.0,34.1,372.0,50.7,283.0,84.0
31,2017.0,32.0,32.0,University Of Toronto,99.8,15.0,92.8,54.0,74.5,140.0,50.0,232.0,97.2,94.0,93.1,92.0,83.8
32,2017.0,33.0,33.0,"Ecole Normale Supérieure, Paris (ENS Paris)",82.1,72.0,71.8,113.0,76.6,135.0,100.0,6.0,84.5,172.0,65.1,211.0,82.9
33,2017.0,34.0,34.0,The University Of Tokyo,100.0,7.0,99.6,18.0,92.2,73.0,64.4,141.0,9.8,401.0,19.8,401.0,82.6
34,2017.0,35.0,35.0,Seoul National University (SNU),98.5,30.0,96.1,37.0,82.1,112.0,72.9,105.0,26.0,401.0,17.6,401.0,82.1
35,2017.0,36.0,36.0,The Hong Kong University Of Science And Technology (HKUST),91.1,55.0,86.0,69.0,45.7,290.0,87.5,51.0,100.0,14.0,98.7,41.0,81.8
36,2017.0,37.0,37.0,Kyoto University,99.7,18.0,92.6,55.0,95.3,55.0,60.3,159.0,14.6,401.0,17.6,401.0,81.7
37,2017.0,37.0,37.0,London School Of Economics And Political Science (LSE),88.8,61.0,100.0,6.0,57.1,224.0,72.3,107.0,100.0,23.0,100.0,8.0,81.7
38,2017.0,39.0,39.0,Peking University,99.8,14.0,99.8,14.0,66.4,176.0,64.8,139.0,53.6,287.0,49.6,289.0,81.3
39,2017.0,40.0,40.0,"University Of California, San Diego (UCSD)",95.9,37.0,62.8,146.0,64.9,188.0,92.1,39.0,52.9,290.0,39.1,350.0,80.6
40,2017.0,41.0,41.0,University Of Bristol,85.5,66.0,94.8,43.0,73.8,145.0,62.7,148.0,88.8,150.0,82.4,136.0,79.6
41,2017.0,42.0,42.0,The University Of Melbourne,99.7,17.0,99.2,23.0,27.5,401.0,75.1,93.0,82.6,181.0,99.3,30.0,79.5
42,2017.0,43.0,43.0,Fudan University,90.8,56.0,95.3,41.0,65.6,185.0,73.9,98.0,66.7,230.0,46.5,308.0,79.4
43,2017.0,44.0,44.0,The Chinese University Of Hong Kong (CUHK),92.4,49.0,82.0,86.0,65.9,182.0,53.4,205.0,99.5,54.0,79.9,147.0,78.1
44,2017.0,45.0,45.0,University Of British Columbia,99.1,27.0,95.5,40.0,38.1,340.0,66.8,133.0,87.2,159.0,68.3,193.0,78.0
45,2017.0,46.0,46.0,Kaist - Korea Advanced Institute Of Science And Technology,85.5,67.0,83.0,79.0,69.2,162.0,99.9,12.0,23.5,401.0,10.6,401.0,77.9
46,2017.0,46.0,46.0,The University Of Sydney,99.1,26.0,98.1,29.0,25.7,401.0,67.1,131.0,99.8,49.0,94.9,79.0,77.9
47,2017.0,46.0,46.0,New York University (NYU),97.3,35.0,96.2,36.0,95.0,57.0,28.3,401.0,12.2,401.0,82.4,137.0,77.9
48,2017.0,49.0,49.0,Brown University,73.5,100.0,68.3,123.0,78.2,124.0,95.5,27.0,69.0,219.0,66.7,202.0,77.8
49,2017.0,49.0,49.0,The University Of New South Wales (UNSW),95.3,39.0,98.7,27.0,22.3,401.0,77.1,88.0,100.0,32.0,95.2,75.0,77.8
50,2017.0,51.0,51.0,The University Of Queensland (UQ),93.4,46.0,82.7,82.0,33.1,394.0,79.9,80.0,100.0,42.0,84.6,125.0,77.6
51,2017.0,51.0,51.0,The University Of Warwick,83.9,69.0,98.9,24.0,62.9,198.0,58.2,171.0,96.0,109.0,99.0,39.0,77.6
52,2017.0,53.0,53.0,Ecole Polytechnique,62.7,140.0,99.6,17.0,99.4,35.0,56.0,192.0,96.9,97.0,90.9,101.0,75.7
53,2017.0,53.0,53.0,University Of Wisconsin-Madison,94.5,42.0,55.5,184.0,84.2,102.0,56.4,186.0,52.7,291.0,33.1,397.0,75.7
54,2017.0,55.0,55.0,City University Of Hong Kong,64.8,131.0,43.9,277.0,83.0,106.0,91.4,42.0,100.0,17.0,98.4,46.0,75.4
55,2017.0,56.0,56.0,Tokyo Institute Of Technology,82.7,71.0,77.4,102.0,90.4,74.0,67.5,130.0,25.3,401.0,26.3,401.0,74.9
56,2017.0,57.0,57.0,University Of Amsterdam,91.4,54.0,77.5,101.0,42.8,308.0,80.2,77.0,72.4,207.0,35.3,375.0,74.3
57,2017.0,58.0,58.0,Carnegie Mellon University,83.8,70.0,81.4,88.0,35.1,372.0,94.1,33.0,32.2,382.0,99.8,24.0,74.2
58,2017.0,59.0,59.0,University Of Washington,91.8,50.0,52.8,204.0,45.7,291.0,92.0,40.0,40.6,336.0,47.5,301.0,73.9
59,2017.0,60.0,60.0,Technische Universität München,85.0,68.0,97.6,33.0,86.4,91.0,28.9,401.0,53.7,286.0,57.0,246.0,72.4
60,2017.0,61.0,61.0,Shanghai Jiao Tong University,87.1,65.0,95.7,38.0,37.3,346.0,80.1,78.0,71.0,211.0,15.1,401.0,72.2
61,2017.0,62.0,62.0,Delft University Of Technology,75.6,92.0,86.9,68.0,28.3,401.0,94.2,31.0,96.5,105.0,74.8,161.0,72.1
62,2017.0,63.0,63.0,Osaka University,88.6,62.0,68.2,124.0,83.1,105.0,57.0,180.0,15.1,401.0,15.8,401.0,71.7
63,2017.0,63.0,63.0,University Of Glasgow,80.0,79.0,63.0,145.0,61.6,208.0,57.6,176.0,91.2,135.0,96.9,63.0,71.7
64,2017.0,65.0,65.0,Monash University,91.8,51.0,93.1,53.0,13.7,401.0,64.2,143.0,100.0,44.0,96.4,66.0,71.6
65,2017.0,66.0,66.0,University Of Illinois At Urbana-Champaign,95.1,40.0,62.2,152.0,15.5,401.0,93.8,34.0,35.3,367.0,71.2,178.0,71.4
66,2017.0,67.0,67.0,University Of Texas At Austin,97.5,32.0,82.9,80.0,13.5,401.0,96.1,23.0,8.9,401.0,22.6,401.0,70.7
67,2017.0,68.0,68.0,Ludwig-Maximilians-Universität München,96.1,36.0,83.5,78.0,43.6,302.0,49.3,241.0,58.6,266.0,39.0,352.0,70.2
68,2017.0,68.0,68.0,National Taiwan University (Ntu),95.7,38.0,68.9,121.0,36.0,357.0,80.7,74.0,15.7,401.0,19.4,401.0,70.2
69,2017.0,68.0,68.0,University Of Copenhagen,81.9,75.0,64.8,138.0,100.0,21.0,25.0,401.0,86.0,168.0,31.3,401.0,70.2
70,2017.0,71.0,71.0,Georgia Institute Of Technology (Georgia Tech),76.1,91.0,78.0,100.0,48.8,272.0,86.0,57.0,5.0,401.0,87.5,114.0,69.8
71,2017.0,72.0,72.0,Ruprecht-Karls-Universität Heidelberg,90.1,59.0,70.5,117.0,69.7,159.0,36.4,340.0,48.4,305.0,59.5,237.0,69.7
72,2017.0,73.0,73.0,Lund University,82.0,74.0,78.8,95.0,49.3,267.0,51.7,217.0,89.1,148.0,73.3,173.0,69.1
73,2017.0,74.0,74.0,Durham University,64.9,130.0,95.7,39.0,30.7,401.0,89.5,43.0,94.0,123.0,87.6,113.0,68.8
74,2017.0,75.0,75.0,The University Of Nottingham,71.4,104.0,91.3,60.0,59.0,216.0,50.7,223.0,90.3,143.0,87.9,111.0,68.7
75,2017.0,75.0,75.0,Tohoku University,78.7,83.0,57.5,174.0,97.9,45.0,52.3,213.0,13.3,401.0,17.8,401.0,68.7
76,2017.0,77.0,77.0,University Of St Andrews,54.3,172.0,58.4,167.0,73.0,149.0,79.2,82.0,98.2,77.0,99.9,20.0,68.2
77,2017.0,78.0,78.0,"University Of North Carolina, Chapel Hill",76.9,88.0,44.8,269.0,77.1,128.0,74.7,95.0,34.2,370.0,16.4,401.0,68.1
78,2017.0,79.0,79.0,Katholieke Universiteit Leuven ,87.4,64.0,71.6,114.0,8.1,401.0,89.4,44.0,83.7,175.0,41.3,338.0,67.9
79,2017.0,80.0,80.0,University Of Zurich,68.6,118.0,69.3,119.0,95.8,53.0,29.9,401.0,100.0,40.0,62.2,227.0,67.8
80,2017.0,81.0,81.0,The University Of Auckland,90.1,58.0,85.8,71.0,18.8,401.0,50.0,231.0,86.5,162.0,89.5,106.0,67.3
81,2017.0,82.0,82.0,University Of Birmingham,73.9,99.0,88.7,65.0,49.3,264.0,50.1,227.0,90.3,142.0,84.3,126.0,67.2
82,2017.0,83.0,83.0,Pohang University Of Science And Technology (POSTECH),47.0,199.0,57.3,176.0,99.5,32.0,100.0,9.0,44.5,320.0,6.7,401.0,67.0
83,2017.0,84.0,84.0,The University Of Sheffield,70.3,111.0,66.2,133.0,62.7,199.0,52.0,214.0,84.8,171.0,97.1,59.0,66.9
84,2017.0,85.0,85.0,"University Of California, Davis (UCD)",80.6,77.0,49.9,225.0,25.6,401.0,88.7,48.0,65.5,238.0,47.6,299.0,65.8
85,2017.0,85.0,85.0,Universidad De Buenos Aires,92.8,48.0,98.9,25.0,65.2,186.0,2.4,401.0,46.4,310.0,58.4,240.0,65.8
86,2017.0,87.0,87.0,University Of Southampton,63.3,138.0,48.2,237.0,72.8,151.0,56.2,189.0,93.3,125.0,96.0,72.0,65.6
